room_temp,thermostat_outside_temp,damper_position,airflow_current,supply_discharge_temp,clg_signal,htg_signal,htg_valve_position,htg_clg_mode,setpoint,thermal_signal
0.09722222222222321,0.4500000000000002,0.1794871320079947,0.18226600985221675,0.23774509803921573,0.0,0.2402445221,0.2368420982,True,0.3125,0.2402445221
0.09722222222222321,0.4500000000000002,0.1794871320079947,0.2068965517241379,0.31617647058823506,0.0,0.2552431488,0.2368420982,True,0.3125,0.2552431488
0.09722222222222321,0.4500000000000002,0.1794871320079947,0.21346469622331687,0.41176470588235303,0.0,0.2702417755,0.2368420982,True,0.3125,0.2702417755
0.09722222222222321,0.4500000000000002,0.2051280620140119,0.22331691297208534,0.4681372549019607,0.0,0.2852404022,0.2368420982,True,0.3125,0.2852404022
0.09722222222222321,0.4500000000000002,0.23076930219099978,0.2331691297208538,0.4950980392156865,0.0,0.3017388916,0.2884210587,True,0.3125,0.3017388916
0.11111111111111072,0.4500000000000002,0.2564102326030002,0.2545155993431856,0.5073529411764708,0.0,0.3154875946,0.2884210587,True,0.3125,0.3154875946
0.11111111111111072,0.4500000000000002,0.2564102326030002,0.2857142857142857,0.5073529411764708,0.0,0.3302362823,0.2884210587,True,0.3125,0.3302362823
0.125,0.4500000000000002,0.2564102326030002,0.2857142857142857,0.5269607843137256,0.0,0.2849849701,0.3147368431,True,0.3125,0.2849849701
0.13888888888888928,0.4500000000000002,0.2564102326030002,0.29556650246305416,0.5759803921568629,0.0,0.2978174591,0.3147368431,True,0.3125,0.2978174591
0.13888888888888928,0.4500000000000002,0.2564102326030002,0.2857142857142857,0.6053921568627452,0.0,0.3078173065,0.3168420982,True,0.3125,0.3078173065
0.1527777777777768,0.4500000000000002,0.2564102326030002,0.2857142857142857,0.6004901960784315,0.0,0.3178171539,0.3178947449,True,0.3125,0.3178171539
0.16666666666666607,0.4500000000000002,0.2564102326030002,0.28078817733990147,0.5857843137254901,0.0,0.32781700129999997,0.3178947449,True,0.3125,0.32781700129999997
0.16666666666666607,0.4500000000000002,0.2564102326030002,0.28078817733990147,0.5686274509803924,0.0,0.3378168488,0.3178947449,True,0.3125,0.3378168488
0.19444444444444464,0.4500000000000002,0.2820511630150002,0.3004926108374384,0.5563725490196081,0.0,0.34781669620000005,0.3178947449,True,0.3125,0.34781669620000005
0.19444444444444464,0.4500000000000002,0.2820511630150002,0.29556650246305416,0.5514705882352942,0.0,0.3568165588,0.3178947449,True,0.3125,0.3568165588
0.20833333333333215,0.4500000000000002,0.2820511630150002,0.29556650246305416,0.5465686274509804,0.0,0.3033164215,0.3178947449,True,0.3125,0.3033164215
0.22222222222222143,0.4500000000000002,0.2820511630150002,0.3004926108374384,0.5661764705882353,0.0,0.3083163452,0.3178947449,True,0.3125,0.3083163452
0.22222222222222143,0.4500000000000002,0.2820511630150002,0.3054187192118226,0.6053921568627452,0.0,0.3133162689,0.3178947449,True,0.3125,0.3133162689
0.22222222222222143,0.4500000000000002,0.2820511630150002,0.3004926108374384,0.6372549019607845,0.0,0.3183161926,0.31894737240000004,True,0.3125,0.3183161926
0.23611111111111072,0.4500000000000002,0.2820511630150002,0.3119868637110016,0.6250000000000002,0.0,0.32331611629999996,0.31894737240000004,True,0.3125,0.32331611629999996
0.25,0.4500000000000002,0.2820511630150002,0.3169129720853858,0.5955882352941178,0.0,0.32831604,0.31894737240000004,True,0.3125,0.32831604
0.2777777777777768,0.4750000000000001,0.2820511630150002,0.32183908045977005,0.571078431372549,0.0,0.3333159637,0.31894737240000004,True,0.3125,0.3333159637
0.2638888888888893,0.4500000000000002,0.2820511630150002,0.3169129720853858,0.5563725490196081,0.0,0.277565918,0.31894737240000004,True,0.3125,0.277565918
0.2777777777777768,0.4500000000000002,0.2820511630150002,0.3169129720853858,0.5465686274509804,0.0,0.277565918,0.31894737240000004,True,0.3125,0.277565918
0.2777777777777768,0.4500000000000002,0.2820511630150002,0.32183908045977005,0.5563725490196081,0.0,0.277565918,0.31894737240000004,True,0.3125,0.277565918
0.2916666666666661,0.4750000000000001,0.2820511630150002,0.3169129720853858,0.5931372549019609,0.0,0.277565918,0.31894737240000004,True,0.3125,0.277565918
0.2916666666666661,0.4750000000000001,0.2820511630150002,0.3169129720853858,0.6323529411764708,0.0,0.277482605,0.3178947449,True,0.3125,0.277482605
